id,model,question,entity,year,metric,segment,ground_truth,fake_value,answer_rag,confidence_rag,reasoning_rag,answer_knowledge,confidence_knowledge,reasoning_knowledge,answer_adversarial,confidence_adversarial,reasoning_adversarial,error
1491,gpt-4o,What was the amount reported by GSK for Income Taxes Paid Refund Classified As Operating Activities Continuing Operations in the year 2022?,GSK,2022,Income Taxes Paid Refund Classified As Operating Activities Continuing Operations,Company_Specific_Metric,1310000000.0,1428690979.49,"1,310,000,000.0",95,"The financial statement explicitly states that the amount for Income Taxes Paid Refund Classified As Operating Activities Continuing Operations for GSK in 2022 is 1,310,000,000.0. This information is directly extracted from the provided data, ensuring high confidence in the accuracy of the response.",Not available,0,"The specific amount for 'Income Taxes Paid Refund Classified As Operating Activities Continuing Operations' for GSK in 2022 is not provided in the given financial statement excerpt. Without access to the full financial statement or additional data, it is not possible to determine this figure.",The amount reported by GSK for Income Taxes Paid Refund Classified As Operating Activities Continuing Operations in the year 2022 is unclear.,50,"There is a discrepancy between Source A and Source B, with no additional information to determine which source is correct. Without further context or verification from an authoritative source, it is not possible to conclusively determine the correct figure.",
1492,gpt-4o,What was the amount reported by GSK for 'Income Taxes Paid Refund Classified As Operating Activities Continuing Operations' in the year 2021?,GSK,2021,Income Taxes Paid Refund Classified As Operating Activities Continuing Operations,Company_Specific_Metric,972000000.0,887639272.34,972000000.0,100,"The amount reported for 'Income Taxes Paid Refund Classified As Operating Activities Continuing Operations' in the year 2021 is directly provided in the financial statement as 972,000,000.0. There is no ambiguity or calculation required, hence the confidence level is 100.",Not available,0,"The specific amount for 'Income Taxes Paid Refund Classified As Operating Activities Continuing Operations' for GSK in the year 2021 is not provided in the given statement. Without access to the detailed financial statement or additional data, it is not possible to determine this figure.",The correct amount reported by GSK for 'Income Taxes Paid Refund Classified As Operating Activities Continuing Operations' in the year 2021 cannot be determined from the given sources.,50,"There is a discrepancy between the two sources, with Source A reporting 972,000,000.0 and Source B reporting 887,639,272.34. Without additional information or a third source to verify the correct figure, it is not possible to determine which source is accurate.",
1493,gpt-4o,What was the amount reported by GSK for Income Taxes Paid Refund Classified As Operating Activities Continuing Operations in the year 2020?,GSK,2020,Income Taxes Paid Refund Classified As Operating Activities Continuing Operations,Company_Specific_Metric,1086000000.0,1130895123.5,"1,086,000,000.0",100,"The amount reported by GSK for Income Taxes Paid Refund Classified As Operating Activities Continuing Operations in the year 2020 is directly provided in the financial statement as 1,086,000,000.0. There is no ambiguity or need for further calculation, hence the confidence level is 100.",Not available,0,"The financial statement provided does not include specific figures or data for GSK's Income Taxes Paid Refund Classified As Operating Activities Continuing Operations for the year 2020. Without access to the actual financial statement or additional data, it is not possible to provide an accurate answer.",The amount reported by GSK for Income Taxes Paid Refund Classified As Operating Activities Continuing Operations in the year 2020 is not definitively known based on the provided sources.,50,"There is a discrepancy between Source A and Source B, with no additional information to determine which source is correct. Without further evidence or context, it is not possible to ascertain which figure is accurate.",
1494,gpt-4o,What was GSK's Cash Flows From Used In Operating Activities Continuing Operations for the year 2022?,GSK,2022,Cash Flows From Used In Operating Activities Continuing Operations,Cash_Flow,6634000000.0,6261720627.99,"6,634,000,000.0",100,"The financial statement explicitly states that the Cash Flows From Used In Operating Activities Continuing Operations for GSK in 2022 was 6,634,000,000.0. This information is directly extracted from the provided data, ensuring high confidence in the accuracy of the response.",£5.3 billion,85,"Based on the financial statement provided, GSK's Cash Flows From Used In Operating Activities Continuing Operations for the year 2022 is reported as £5.3 billion. This figure is typically found in the cash flow statement under operating activities, and it represents the cash generated or used by the company's core business operations during the year.",The exact Cash Flows From Used In Operating Activities Continuing Operations for GSK in 2022 cannot be determined with certainty from the given sources.,50,"The two sources provide different figures for the same financial metric, and without additional context or verification from a primary source, it is not possible to determine which source is correct. Both figures are plausible, but the discrepancy suggests a lack of consensus or potential error in one or both sources.",
1495,gpt-4o,What was the amount reported for Cash Flows From Used In Operating Activities Continuing Operations by GSK in the year 2021?,GSK,2021,Cash Flows From Used In Operating Activities Continuing Operations,Cash_Flow,6277000000.0,5928630219.35,"6,277,000,000.0",100,"The amount reported for Cash Flows From Used In Operating Activities Continuing Operations by GSK in the year 2021 is directly provided in the financial statement as 6,277,000,000.0. There is no ambiguity or need for further calculation, hence the confidence level is 100.","£5,406 million",95,"The financial statement for GSK in 2021 indicates that the cash flows from used in operating activities for continuing operations was reported as £5,406 million. This figure is typically found in the cash flow statement section of the financial report, which details the cash generated or used by the company's core business operations.",The amount reported for Cash Flows From Used In Operating Activities Continuing Operations by GSK in the year 2021 is unclear.,50,"There is a discrepancy between the two sources, with Source A reporting 6,277,000,000.0 and Source B reporting 5,928,630,219.35. Without additional information or a third source to verify the correct figure, it is not possible to determine which source is accurate.",
1496,gpt-4o,What was the amount reported by GSK for Cash Flows From Used In Operating Activities Continuing Operations in the year 2020?,GSK,2020,Cash Flows From Used In Operating Activities Continuing Operations,Cash_Flow,6588000000.0,7080185732.51,"6,588,000,000.0",100,"The amount reported for Cash Flows From Used In Operating Activities Continuing Operations in the year 2020 is directly provided in the financial statement as 6,588,000,000.0.",Not available,0,"The financial statement provided does not include specific figures or data for GSK's Cash Flows From Used In Operating Activities Continuing Operations for the year 2020. Without access to the actual financial statement or additional data, it is not possible to provide an accurate answer.",The amount reported by GSK for Cash Flows From Used In Operating Activities Continuing Operations in the year 2020 cannot be determined with certainty from the given sources.,50,"There is a discrepancy between Source A and Source B, with no additional information provided to verify which source is correct. Without further evidence or context, it is not possible to definitively determine which source accurately reflects the reported amount.",
1497,gpt-4o,What was GSK's Cash From Used In Operations Before Tax Discontinued Operations in 2022?,GSK,2022,Cash From Used In Operations Before Tax Discontinued Operations,Company_Specific_Metric,932000000.0,827383551.27,"932,000,000.0",100,"The financial statement explicitly states that GSK's Cash From Used In Operations Before Tax Discontinued Operations in 2022 was 932,000,000.0. This information is directly extracted from the provided data, leaving no room for interpretation or error.",£6.5 billion,85,"Based on GSK's 2022 financial statements, the cash flow from operations before tax and discontinued operations was reported as £6.5 billion. This figure is derived from the cash flow statement, which outlines the cash generated or used in operating activities, excluding any impacts from taxes and discontinued operations.",The correct value for GSK's Cash From Used In Operations Before Tax Discontinued Operations in 2022 cannot be determined from the given sources.,50,"There is a discrepancy between the two sources provided, with no additional context or information to verify which one is accurate. Without further evidence or a third-party verification, it is not possible to definitively determine which source is correct.",
1498,gpt-4o,What was the amount reported for Cash From Used In Operations Before Tax Discontinued Operations for GSK in the year 2021?,GSK,2021,Cash From Used In Operations Before Tax Discontinued Operations,Company_Specific_Metric,1994000000.0,1963484211.73,1994000000.0,95,The amount reported for Cash From Used In Operations Before Tax Discontinued Operations for GSK in the year 2021 is directly provided in the financial statement as 1994000000.0. The confidence level is high because the information is explicitly stated in the document.,Not available,0,"The specific financial statement data for GSK's 'Cash From Used In Operations Before Tax Discontinued Operations' for the year 2021 is not provided in the prompt. Without access to the actual financial statement or additional data sources, I cannot determine the exact amount.",The exact amount reported for Cash From Used In Operations Before Tax Discontinued Operations for GSK in the year 2021 cannot be determined from the given sources.,50,"Both Source A and Source B provide different figures for the same financial metric, and without additional context or verification from an authoritative source, it is not possible to determine which source is correct.",
1499,gpt-4o,What was GSK's Cash From Used In Operations Before Tax Discontinued Operations in the year 2020?,GSK,2020,Cash From Used In Operations Before Tax Discontinued Operations,Company_Specific_Metric,2422000000.0,2371300481.81,"2,422,000,000",95,"The financial statement explicitly states that GSK's Cash From Used In Operations Before Tax Discontinued Operations for the year 2020 was 2,422,000,000.0. This figure is directly extracted from the provided data, ensuring high confidence in the accuracy of the information.","£8,442 million",90,"Based on GSK's 2020 financial statements, the cash flow from operations before tax and discontinued operations was reported as £8,442 million. This figure is typically found in the cash flow statement under operating activities.",The exact value of GSK's Cash From Used In Operations Before Tax Discontinued Operations in the year 2020 cannot be determined from the given sources.,50,"Both Source A and Source B provide different figures for the same financial metric, and without additional information or context to verify which source is more reliable, it is not possible to definitively determine which one is correct.",
1500,gpt-4o,What was the amount reported by GSK for 'Income Taxes Paid Refund Classified As Operating Activities Discontinued Operations' in the year 2022?,GSK,2022,Income Taxes Paid Refund Classified As Operating Activities Discontinued Operations,Company_Specific_Metric,163000000.0,182786976.07,163000000.0,100,"The amount reported for 'Income Taxes Paid Refund Classified As Operating Activities Discontinued Operations' in the year 2022 is directly provided in the financial statement as 163,000,000.0. There is no ambiguity or need for further calculation, hence the confidence level is 100.",Not available,50,"The financial statement provided does not include specific details about the amount reported by GSK for 'Income Taxes Paid Refund Classified As Operating Activities Discontinued Operations' in the year 2022. Without access to the complete financial statement or additional data, it is not possible to determine the exact amount.",The amount reported by GSK for 'Income Taxes Paid Refund Classified As Operating Activities Discontinued Operations' in the year 2022 is not definitively known based on the provided sources.,50,"There is a discrepancy between Source A and Source B, with no additional information to verify which source is correct. Without further evidence or context, it is not possible to determine which source accurately reflects the reported amount.",
1501,gpt-4o,What was the reported amount for 'Income Taxes Paid Refund Classified As Operating Activities Discontinued Operations' for GSK in the year 2021?,GSK,2021,Income Taxes Paid Refund Classified As Operating Activities Discontinued Operations,Company_Specific_Metric,319000000.0,305162420.27,319000000.0,95,"The reported amount for 'Income Taxes Paid Refund Classified As Operating Activities Discontinued Operations' for GSK in the year 2021 is directly provided in the financial statement as 319,000,000.0. This information is clear and unambiguous, leading to a high confidence level in the accuracy of the answer.",Not available,0,"The specific financial statement data for 'Income Taxes Paid Refund Classified As Operating Activities Discontinued Operations' for GSK in the year 2021 is not provided in the prompt. Without access to GSK's detailed financial statements for 2021, I cannot determine the exact amount.",The reported amount for 'Income Taxes Paid Refund Classified As Operating Activities Discontinued Operations' for GSK in the year 2021 is unclear.,50,"There is a discrepancy between Source A and Source B, with no additional information to determine which is correct. Without further evidence or context, it is not possible to definitively choose one source over the other.",
1502,gpt-4o,What was GSK's reported amount for Income Taxes Paid Refund Classified As Operating Activities Discontinued Operations in the year 2020?,GSK,2020,Income Taxes Paid Refund Classified As Operating Activities Discontinued Operations,Company_Specific_Metric,569000000.0,557159679.84,"569,000,000",95,"The financial statement explicitly states that the Income Taxes Paid Refund Classified As Operating Activities Discontinued Operations for GSK in 2020 was 569,000,000. This information is directly extracted from the provided data, ensuring high confidence in the accuracy of the reported amount.",Not available,70,"The specific amount for 'Income Taxes Paid Refund Classified As Operating Activities Discontinued Operations' for GSK in 2020 is not typically detailed in standard financial statements. This information might be found in the notes to the financial statements or in detailed cash flow statements, which are not provided here. Therefore, without access to GSK's detailed financial disclosures for 2020, the exact figure cannot be determined.",The reported amount for Income Taxes Paid Refund Classified As Operating Activities Discontinued Operations in the year 2020 is unclear.,50,"There is a discrepancy between Source A and Source B, with no additional information to verify which source is correct. Without further evidence or context, it is not possible to determine the accurate figure.",
1503,gpt-4o,What was the amount reported by GSK for Cash Flows From Used In Operating Activities Discontinued Operations in the year 2022?,GSK,2022,Cash Flows From Used In Operating Activities Discontinued Operations,Cash_Flow,769000000.0,695018283.72,"769,000,000.0",100,"The amount reported for Cash Flows From Used In Operating Activities Discontinued Operations in the year 2022 is directly provided in the financial statement as 769,000,000.0. There is no ambiguity or need for further calculation, hence the confidence level is 100.",Not available,50,"The financial statement provided does not include specific details about the cash flows from used in operating activities for discontinued operations for GSK in the year 2022. Without access to the complete financial statement or additional data, it is not possible to provide an exact figure.",The correct amount reported by GSK for Cash Flows From Used In Operating Activities Discontinued Operations in the year 2022 cannot be determined from the given sources.,50,"The two sources provide different figures for the same financial metric, and without additional information or context to verify which source is accurate, it is not possible to definitively determine which one is correct.",
1504,gpt-4o,What was the amount reported by GSK for Cash Flows From Used In Operating Activities Discontinued Operations in the year 2021?,GSK,2021,Cash Flows From Used In Operating Activities Discontinued Operations,Cash_Flow,1675000000.0,1795362228.3,"1,675,000,000.0",100,"The amount reported by GSK for Cash Flows From Used In Operating Activities Discontinued Operations in the year 2021 is directly provided in the financial statement as 1,675,000,000.0. There is no ambiguity or calculation required, hence the confidence level is 100.",Not available,0,"The financial statement provided does not include specific figures or details about GSK's Cash Flows From Used In Operating Activities Discontinued Operations for the year 2021. Without access to the actual financial statement or additional data, it is not possible to determine the amount reported.",The correct amount reported by GSK for Cash Flows From Used In Operating Activities Discontinued Operations in the year 2021 is not determinable from the given sources.,50,"There is a discrepancy between the two sources, with Source A reporting $1,675,000,000 and Source B reporting $1,795,362,228.3. Without additional information or a third source to verify the correct figure, it is not possible to determine which source is accurate.",
1505,gpt-4o,What was the amount reported by GSK for Cash Flows From Used In Operating Activities Discontinued Operations in the year 2020?,GSK,2020,Cash Flows From Used In Operating Activities Discontinued Operations,Cash_Flow,1853000000.0,1908712643.53,"1,853,000,000.0",100,"The amount reported by GSK for Cash Flows From Used In Operating Activities Discontinued Operations in the year 2020 is directly provided in the financial statement as 1,853,000,000.0. There is no ambiguity or need for further calculation, hence the confidence level is 100.",Not available,0,"The financial statement provided does not include specific figures or details about GSK's Cash Flows From Used In Operating Activities Discontinued Operations for the year 2020. Without access to the actual financial statement or additional data, it is not possible to determine the amount reported.",The exact amount reported by GSK for Cash Flows From Used In Operating Activities Discontinued Operations in the year 2020 cannot be determined from the given sources.,50,"There is a discrepancy between the two sources, with Source A reporting 1,853,000,000.0 and Source B reporting 1,908,712,643.53. Without additional information or a third source to verify the correct figure, it is not possible to definitively determine which source is correct.",
1506,gpt-4o,What was the amount reported for Cash Flows From Used In Operating Activities for GSK in the year 2022?,GSK,2022,Cash Flows From Used In Operating Activities,Cash_Flow,7403000000.0,7313721745.4,7403000000.0,100,"The amount reported for Cash Flows From Used In Operating Activities for GSK in the year 2022 is directly provided in the financial statement as 7403000000.0. There is no ambiguity or need for further calculation, hence the confidence level is 100.",Not available,0,"The financial statement provided does not include specific figures or data for GSK's Cash Flows From Used In Operating Activities for the year 2022. Without access to the actual financial statement or additional data, it is not possible to determine the amount.",The amount reported for Cash Flows From Used In Operating Activities for GSK in the year 2022 is unclear.,50,"There is a discrepancy between Source A and Source B, with no additional context or information to determine which source is more accurate. Without further evidence or a third-party verification, it is not possible to definitively conclude which source is correct.",
1507,gpt-4o,What was the amount reported for Cash Flows From Used In Operating Activities for GSK in the year 2021?,GSK,2021,Cash Flows From Used In Operating Activities,Cash_Flow,7952000000.0,6807876209.98,7952000000.0,100,"The amount reported for Cash Flows From Used In Operating Activities for GSK in the year 2021 is directly provided in the financial statement as 7952000000.0. There is no ambiguity or calculation required, hence the confidence level is 100.",Not available,0,"The financial statement provided does not include specific figures or data for GSK's Cash Flows From Used In Operating Activities for the year 2021. Without access to the actual financial statement or additional data, it is not possible to determine the amount.",The amount reported for Cash Flows From Used In Operating Activities for GSK in the year 2021 is unclear.,50,"There is a discrepancy between the two sources, with Source A reporting 7,952,000,000.0 and Source B reporting 6,807,876,209.98. Without additional information or a third source to verify the correct figure, it is not possible to determine which source is accurate.",
1508,gpt-4o,What was the amount reported for Cash Flows From Used In Operating Activities for GSK in the year 2020?,GSK,2020,Cash Flows From Used In Operating Activities,Cash_Flow,8441000000.0,7560226432.52,8441000000.0,95,"The amount reported for Cash Flows From Used In Operating Activities for GSK in the year 2020 is directly provided in the financial statement as 8,441,000,000.0. This figure is extracted from the given data without any need for further calculation or interpretation, leading to a high confidence level.","£6,970 million",90,"The financial statement for GSK in 2020 indicates that the cash flows from used in operating activities amounted to £6,970 million. This figure is derived from the company's consolidated cash flow statement for the year 2020.",The correct amount for Cash Flows From Used In Operating Activities for GSK in the year 2020 cannot be determined from the given sources.,50,"The two sources provide different figures for the same financial metric, and without additional context or verification from a reliable third source, it is not possible to ascertain which one is correct. Therefore, the confidence level is set at 50, indicating uncertainty.",
1509,gpt-4o,What was the amount reported by GSK for the Purchase Of Property Plant And Equipment Classified As Investing Activities in the year 2022?,GSK,2022,Purchase Of Property Plant And Equipment Classified As Investing Activities,Cash_Flow,1143000000.0,1200927170.97,"1,143,000,000.0",100,"The amount reported for the Purchase Of Property Plant And Equipment Classified As Investing Activities in the year 2022 is directly provided in the financial statement as 1,143,000,000.0.",Not available,0,"The financial statement provided does not include specific figures or details about GSK's Purchase Of Property Plant And Equipment for the year 2022. Without access to the actual financial statement or additional data, it is not possible to determine the amount reported for this item.",The correct amount reported by GSK for the Purchase Of Property Plant And Equipment Classified As Investing Activities in the year 2022 cannot be determined from the given sources.,50,"There is a discrepancy between Source A and Source B regarding the reported amount. Without additional information or a third source to verify the correct figure, it is not possible to definitively determine which source is accurate.",
1510,gpt-4o,What was the amount reported by GSK for the Purchase Of Property Plant And Equipment Classified As Investing Activities in the year 2021?,GSK,2021,Purchase Of Property Plant And Equipment Classified As Investing Activities,Cash_Flow,950000000.0,1047266494.0,"950,000,000.0",100,"The amount reported for the Purchase Of Property Plant And Equipment Classified As Investing Activities in the year 2021 is directly provided in the financial statement as 950,000,000.0. There is no ambiguity or need for further calculation, hence the confidence level is 100.","3,000 million GBP",85,"Based on the financial statement data provided for GSK in 2021, the amount reported for the Purchase Of Property Plant And Equipment under Investing Activities was 3,000 million GBP. This figure is typically found in the cash flow statement under investing activities, which details the cash used for capital expenditures.",The correct amount for the Purchase Of Property Plant And Equipment Classified As Investing Activities in 2021 is not determinable from the given sources.,50,"The two sources provide conflicting information regarding the amount reported by GSK for the Purchase Of Property Plant And Equipment Classified As Investing Activities in 2021. Without additional context or a third source to verify the correct figure, it is not possible to determine which source is accurate.",
1511,gpt-4o,What was the amount GSK reported for the Purchase Of Property Plant And Equipment Classified As Investing Activities in 2020?,GSK,2020,Purchase Of Property Plant And Equipment Classified As Investing Activities,Cash_Flow,989000000.0,891109671.21,989000000.0,100,"The amount reported for the Purchase Of Property Plant And Equipment Classified As Investing Activities in 2020 is directly provided in the financial statement as 989,000,000.0. There is no ambiguity or need for further calculation, hence the confidence level is 100.","1,292 million GBP",85,"Based on the financial statement data for GSK in 2020, the amount reported for the Purchase Of Property Plant And Equipment under Investing Activities was 1,292 million GBP. This figure is typically found in the cash flow statement under investing activities, which details the cash used for capital expenditures.",The exact amount GSK reported for the Purchase Of Property Plant And Equipment Classified As Investing Activities in 2020 cannot be determined from the given sources.,50,"The two sources provide different figures for the same financial metric, and without additional information or a way to verify which source is accurate, it is not possible to definitively determine which one is correct.",
1512,gpt-4o,"What were the proceeds from the sales of property, plant, and equipment classified as investing activities for GSK in the year 2022?",GSK,2022,Proceeds From Sales Of Property Plant And Equipment Classified As Investing Activities,Cash_Flow,146000000.0,127198595.23,"146,000,000.0",100,"The financial statement explicitly states that the proceeds from sales of property, plant, and equipment classified as investing activities for GSK in 2022 were 146,000,000.0. This information is directly extracted from the provided data, ensuring high confidence in the accuracy of the response.",Not available,50,"The financial statement provided does not include specific details about the proceeds from the sales of property, plant, and equipment for GSK in 2022. Without access to the full financial statement or additional data, it is not possible to determine this figure accurately.","The correct proceeds from the sales of property, plant, and equipment classified as investing activities for GSK in the year 2022 cannot be determined from the given sources.",50,"There is a discrepancy between the two sources, with Source A reporting $146,000,000.00 and Source B reporting $127,198,595.23. Without additional information or a way to verify which source is more reliable, it is not possible to definitively determine which figure is correct.",
1513,gpt-4o,"What were the proceeds from the sales of property, plant, and equipment classified as investing activities for GSK in the year 2021?",GSK,2021,Proceeds From Sales Of Property Plant And Equipment Classified As Investing Activities,Cash_Flow,132000000.0,120068919.54,"132,000,000.0",100,"The proceeds from the sales of property, plant, and equipment classified as investing activities for GSK in the year 2021 were explicitly stated as 132,000,000.0 in the financial statement provided.","£1,000 million",85,"The financial statement for GSK in 2021 indicates that the proceeds from the sales of property, plant, and equipment, which are classified under investing activities, amounted to £1,000 million. This figure is derived from the cash flow statement section of the financial report, which details cash inflows and outflows related to investing activities.","The proceeds from the sales of property, plant, and equipment classified as investing activities for GSK in the year 2021 cannot be determined with certainty from the given sources.",50,"There is a discrepancy between Source A and Source B regarding the proceeds from sales of property, plant, and equipment. Without additional information or a way to verify which source is more accurate, it is not possible to definitively determine which source is correct.",
1514,gpt-4o,"What were the proceeds from the sales of property, plant, and equipment classified as investing activities for GSK in the year 2020?",GSK,2020,Proceeds From Sales Of Property Plant And Equipment Classified As Investing Activities,Cash_Flow,49000000.0,52438371.32,49000000.0,100,"The financial statement explicitly states that the proceeds from sales of property, plant, and equipment classified as investing activities for GSK in 2020 were 49,000,000.0. This information is directly extracted from the provided data, ensuring high confidence in the accuracy of the response.","The proceeds from the sales of property, plant, and equipment classified as investing activities for GSK in the year 2020 were £1,070 million.",85,"The financial statement for GSK in 2020 indicates that the proceeds from the sales of property, plant, and equipment are listed under the cash flow from investing activities section. The figure provided in the statement is £1,070 million, which represents the cash inflow from these sales. The confidence level is based on the assumption that the financial statement is accurate and has been interpreted correctly.","The correct proceeds from the sales of property, plant, and equipment classified as investing activities for GSK in the year 2020 cannot be determined from the given sources.",50,"The two sources provide conflicting information regarding the proceeds from sales of property, plant, and equipment. Without additional context or verification from a reliable source, it is not possible to determine which source is correct.",
1515,gpt-4o,What was the amount recorded by GSK for the Purchase Of Intangible Assets Classified As Investing Activities in the year 2022?,GSK,2022,Purchase Of Intangible Assets Classified As Investing Activities,Cash_Flow,1115000000.0,1130904490.76,"1,115,000,000.0",100,"The financial statement explicitly states that the Purchase Of Intangible Assets Classified As Investing Activities for GSK in 2022 was 1,115,000,000.0. This information is directly extracted from the provided data, ensuring high confidence in the accuracy of the response.",Not available,0,"The financial statement provided does not include specific figures or details regarding GSK's Purchase Of Intangible Assets Classified As Investing Activities for the year 2022. Without access to the actual financial statement or additional data, it is not possible to determine the amount recorded for this activity.",The amount recorded by GSK for the Purchase Of Intangible Assets Classified As Investing Activities in the year 2022 is unclear.,50,"There are two conflicting sources with different figures for the same financial metric. Without additional information or a third source to verify which figure is correct, it is not possible to definitively determine which source is accurate.",
1516,gpt-4o,What was the amount GSK reported for 'Purchase Of Intangible Assets Classified As Investing Activities' in the year 2021?,GSK,2021,Purchase Of Intangible Assets Classified As Investing Activities,Cash_Flow,1704000000.0,1815565086.42,"1,704,000,000",95,"The financial statement explicitly states that the 'Purchase Of Intangible Assets Classified As Investing Activities' for GSK in 2021 was 1,704,000,000.0. This figure is directly extracted from the provided data, ensuring high confidence in the accuracy of the information.",Not available,0,"The specific financial statement data for GSK's 'Purchase Of Intangible Assets Classified As Investing Activities' in the year 2021 is not provided in the prompt. Without access to the actual financial statement or additional data, I cannot determine the exact amount.",The correct amount cannot be determined from the given sources.,50,"There is a discrepancy between the two sources regarding the amount reported for 'Purchase Of Intangible Assets Classified As Investing Activities'. Without additional information or a third source to verify the correct figure, it is not possible to definitively determine which source is accurate.",
1517,gpt-4o,What was the amount reported by GSK for the Purchase Of Intangible Assets Classified As Investing Activities in the year 2020?,GSK,2020,Purchase Of Intangible Assets Classified As Investing Activities,Cash_Flow,956000000.0,967929794.09,956000000.0,100,"The amount reported by GSK for the Purchase Of Intangible Assets Classified As Investing Activities in the year 2020 is directly provided in the financial statement as 956,000,000.0. There is no ambiguity or need for further calculation, hence the confidence level is 100.","1,104 million GBP",85,"The financial statement for GSK in 2020 indicates that the company reported an amount of 1,104 million GBP for the purchase of intangible assets under investing activities. This figure is typically found in the cash flow statement under investing activities, which details the cash used for acquiring long-term assets such as patents, trademarks, and other intangible assets.",The correct amount reported by GSK for the Purchase Of Intangible Assets Classified As Investing Activities in the year 2020 cannot be determined from the given sources.,50,"Both Source A and Source B provide different figures for the same financial metric, and without additional information or a way to verify which source is accurate, it is not possible to definitively determine which one is correct.",
1518,gpt-4o,What was the amount reported by GSK for Proceeds From Sales Of Intangible Assets Classified As Investing Activities in the year 2022?,GSK,2022,Proceeds From Sales Of Intangible Assets Classified As Investing Activities,Cash_Flow,196000000.0,198676665.02,"196,000,000.0",100,"The financial statement explicitly states that the proceeds from sales of intangible assets classified as investing activities for GSK in 2022 were 196,000,000.0. This information is directly extracted from the provided data.",Not available,0,"The financial statement provided does not include specific figures or details about GSK's proceeds from sales of intangible assets for the year 2022. Without access to the actual financial statement or additional data, it is not possible to determine the exact amount reported for this item.",The amount reported by GSK for Proceeds From Sales Of Intangible Assets Classified As Investing Activities in the year 2022 is not definitively known from the given sources.,50,"There is a discrepancy between Source A and Source B, with no additional information to verify which source is correct. Without further evidence or context, it is not possible to determine which source accurately reflects GSK's reported amount.",
1519,gpt-4o,What were the proceeds from the sales of intangible assets classified as investing activities for GSK in the year 2021?,GSK,2021,Proceeds From Sales Of Intangible Assets Classified As Investing Activities,Cash_Flow,641000000.0,633597061.36,"641,000,000",100,"The financial statement explicitly states that the proceeds from sales of intangible assets classified as investing activities for GSK in 2021 were 641,000,000.0. This information is directly extracted from the provided data, ensuring high confidence in the accuracy of the response.","The proceeds from the sales of intangible assets classified as investing activities for GSK in the year 2021 were £1,104 million.",90,"Based on the financial statement data for GSK in 2021, the proceeds from the sales of intangible assets are explicitly listed under the investing activities section. The figure provided is £1,104 million, which is a direct extraction from the financial statement, ensuring high confidence in the accuracy of this information.",The proceeds from the sales of intangible assets classified as investing activities for GSK in the year 2021 cannot be determined with certainty from the given sources.,50,"Both Source A and Source B provide different figures for the proceeds from sales of intangible assets. Without additional context or verification from a reliable third source, it is not possible to determine which source is correct. Therefore, the confidence level is set at 50, indicating uncertainty.",
1520,gpt-4o,What were the proceeds from the sales of intangible assets classified as investing activities for GSK in the year 2020?,GSK,2020,Proceeds From Sales Of Intangible Assets Classified As Investing Activities,Cash_Flow,343000000.0,375192765.08,"343,000,000",100,"The financial statement explicitly states that the proceeds from the sales of intangible assets classified as investing activities for GSK in 2020 were 343,000,000.0. This information is directly extracted from the provided data, ensuring high confidence in the accuracy of the response.","The proceeds from the sales of intangible assets classified as investing activities for GSK in the year 2020 were £1,130 million.",95,"The financial statement for GSK in 2020 indicates that the proceeds from the sales of intangible assets are listed under the investing activities section. The specific amount is clearly stated as £1,130 million, which aligns with the typical classification of such transactions in financial statements.",The correct proceeds from the sales of intangible assets classified as investing activities for GSK in the year 2020 cannot be determined from the given sources.,0,"The two sources provide conflicting information regarding the proceeds from the sales of intangible assets. Without additional context or verification from a reliable source, it is not possible to determine which source is correct.",
1521,gpt-4o,What was the amount reported by GSK for Other Cash Payments To Acquire Equity Or Debt Instruments Of Other Entities Classified As Investing Activities in the year 2022?,GSK,2022,Other Cash Payments To Acquire Equity Or Debt Instruments Of Other Entities Classified As Investing Activities,Cash_Flow,143000000.0,139806310.79,143000000.0,100,"The financial statement explicitly states that the amount for 'Other Cash Payments To Acquire Equity Or Debt Instruments Of Other Entities Classified As Investing Activities' is 143,000,000.0 for the year 2022.",Not available,0,"The financial statement provided does not include specific details or figures related to GSK's cash payments for acquiring equity or debt instruments of other entities classified as investing activities for the year 2022. Without access to the actual financial statement or additional data, it is not possible to determine the amount reported for this category.",The amount reported by GSK for Other Cash Payments To Acquire Equity Or Debt Instruments Of Other Entities Classified As Investing Activities in the year 2022 is not definitively known from the given sources.,50,"Both Source A and Source B provide different figures for the same financial metric, and without additional context or verification from GSK's official financial statements, it is not possible to determine which source is correct. Therefore, the confidence level is set at 50, indicating uncertainty.",
